trade_id,order_id,event_time,instrument,side,quantity,price,account_id,client_id,venue
T-0002876,O-0002876,2026-08-25T10:10:44.600000Z,ALTO.N,BUY,6664,42.161,A-256,CLIENT-56,XLON
T-0002877,O-0002877,2026-08-25T10:10:45.450000Z,QUAD.N,SELL,4210,42.1483,A-257,CLIENT-57,XLON
T-0002878,O-0002878,2026-08-25T10:10:46.300000Z,MEGA.O,BUY,5440,42.1617,A-258,CLIENT-58,XLON
T-0002879,O-0002879,2026-08-25T10:10:47.150000Z,LIQD.P,SELL,6055,42.1603,A-259,CLIENT-59,XLON
T-0002880,O-0002880,2026-08-25T10:10:48Z,NOVA.L,BUY,5000,42.0037,A-104,CLIENT-LINKED,XLON
T-0002881,O-0002881,2026-08-25T10:10:48.850000Z,NOVA.L,SELL,5001,41.993,A-882,CLIENT-LINKED,XLON
T-0002882,O-0002882,2026-08-25T10:10:49.700000Z,NOVA.L,BUY,5002,42.0018,A-104,CLIENT-LINKED,XLON
T-0002883,O-0002883,2026-08-25T10:10:50.550000Z,NOVA.L,SELL,5003,42.0087,A-882,CLIENT-LINKED,XLON
T-0002884,O-0002884,2026-08-25T10:10:51.400000Z,LIQD.P,BUY,4173,42.0145,A-204,CLIENT-4,XLON
T-0002885,O-0002885,2026-08-25T10:10:52.250000Z,NOVA.L,SELL,5731,42.0185,A-205,CLIENT-5,XLON
T-0002886,O-0002886,2026-08-25T10:10:53.100000Z,ALTO.N,BUY,5583,42.0038,A-206,CLIENT-6,XLON
T-0002887,O-0002887,2026-08-25T10:10:53.950000Z,QUAD.N,SELL,4877,42.0084,A-207,CLIENT-7,XLON
T-0002888,O-0002888,2026-08-25T10:10:54.800000Z,MEGA.O,BUY,4127,42.0182,A-208,CLIENT-8,XLON
T-0002889,O-0002889,2026-08-25T10:10:55.650000Z,LIQD.P,SELL,6767,42.0157,A-209,CLIENT-9,XLON
T-0002890,O-0002890,2026-08-25T10:10:56.500000Z,NOVA.L,BUY,5000,42.0297,A-104,CLIENT-LINKED,XLON
T-0002891,O-0002891,2026-08-25T10:10:57.350000Z,NOVA.L,SELL,5001,42.0243,A-882,CLIENT-LINKED,XLON
T-0002892,O-0002892,2026-08-25T10:10:58.200000Z,NOVA.L,BUY,5002,42.0244,A-104,CLIENT-LINKED,XLON
T-0002893,O-0002893,2026-08-25T10:10:59.050000Z,NOVA.L,SELL,5003,42.0302,A-882,CLIENT-LINKED,XLON
T-0002894,O-0002894,2026-08-25T10:10:59.900000Z,LIQD.P,BUY,6247,42.0191,A-214,CLIENT-14,XLON
T-0002895,O-0002895,2026-08-25T10:11:00.750000Z,NOVA.L,SELL,4517,42.0328,A-215,CLIENT-15,XLON
T-0002896,O-0002896,2026-08-25T10:11:01.600000Z,ALTO.N,BUY,5598,42.0222,A-216,CLIENT-16,XLON
T-0002897,O-0002897,2026-08-25T10:11:02.450000Z,QUAD.N,SELL,6490,42.0426,A-217,CLIENT-17,XLON
T-0002898,O-0002898,2026-08-25T10:11:03.300000Z,MEGA.O,BUY,5922,42.0317,A-218,CLIENT-18,XLON
T-0002899,O-0002899,2026-08-25T10:11:04.150000Z,LIQD.P,SELL,3937,42.0437,A-219,CLIENT-19,XLON
T-0002900,O-0002900,2026-08-25T10:11:05Z,NOVA.L,BUY,5000,42.0402,A-104,CLIENT-LINKED,XLON
T-0002901,O-0002901,2026-08-25T10:11:05.850000Z,NOVA.L,SELL,5001,42.046,A-882,CLIENT-LINKED,XLON
T-0002902,O-0002902,2026-08-25T10:11:06.700000Z,NOVA.L,BUY,5002,42.0463,A-104,CLIENT-LINKED,XLON
T-0002903,O-0002903,2026-08-25T10:11:07.550000Z,NOVA.L,SELL,5003,42.0495,A-882,CLIENT-LINKED,XLON
T-0002904,O-0002904,2026-08-25T10:11:08.400000Z,LIQD.P,BUY,5273,42.0428,A-224,CLIENT-24,XLON
T-0002905,O-0002905,2026-08-25T10:11:09.250000Z,NOVA.L,SELL,3801,42.0595,A-225,CLIENT-25,XLON
T-0002906,O-0002906,2026-08-25T10:11:10.100000Z,ALTO.N,BUY,4155,42.0619,A-226,CLIENT-26,XLON
T-0002907,O-0002907,2026-08-25T10:11:10.950000Z,QUAD.N,SELL,5436,42.0511,A-227,CLIENT-27,XLON
T-0002908,O-0002908,2026-08-25T10:11:11.800000Z,MEGA.O,BUY,5418,42.0541,A-228,CLIENT-28,XLON
T-0002909,O-0002909,2026-08-25T10:11:12.650000Z,LIQD.P,SELL,4620,42.0584,A-229,CLIENT-29,XLON
T-0002910,O-0002910,2026-08-25T10:11:13.500000Z,NOVA.L,BUY,5000,42.0647,A-104,CLIENT-LINKED,XLON
T-0002911,O-0002911,2026-08-25T10:11:14.350000Z,NOVA.L,SELL,5001,42.0534,A-882,CLIENT-LINKED,XLON
T-0002912,O-0002912,2026-08-25T10:11:15.200000Z,NOVA.L,BUY,5002,42.0558,A-104,CLIENT-LINKED,XLON
T-0002913,O-0002913,2026-08-25T10:11:16.050000Z,NOVA.L,SELL,5003,42.0617,A-882,CLIENT-LINKED,XLON
T-0002914,O-0002914,2026-08-25T10:11:16.900000Z,LIQD.P,BUY,6090,42.0763,A-234,CLIENT-34,XLON
T-0002915,O-0002915,2026-08-25T10:11:17.750000Z,NOVA.L,SELL,5225,42.0669,A-235,CLIENT-35,XLON
T-0002916,O-0002916,2026-08-25T10:11:18.600000Z,ALTO.N,BUY,4932,42.0665,A-236,CLIENT-36,XLON
T-0002917,O-0002917,2026-08-25T10:11:19.450000Z,QUAD.N,SELL,4596,42.0731,A-237,CLIENT-37,XLON
T-0002918,O-0002918,2026-08-25T10:11:20.300000Z,MEGA.O,BUY,5454,42.0775,A-238,CLIENT-38,XLON
T-0002919,O-0002919,2026-08-25T10:11:21.150000Z,LIQD.P,SELL,4869,42.0715,A-239,CLIENT-39,XLON
T-0002920,O-0002920,2026-08-25T10:11:22Z,NOVA.L,BUY,5000,42.0801,A-104,CLIENT-LINKED,XLON
T-0002921,O-0002921,2026-08-25T10:11:22.850000Z,NOVA.L,SELL,5001,42.0832,A-882,CLIENT-LINKED,XLON
T-0002922,O-0002922,2026-08-25T10:11:23.700000Z,NOVA.L,BUY,5002,42.0841,A-104,CLIENT-LINKED,XLON
T-0002923,O-0002923,2026-08-25T10:11:24.550000Z,NOVA.L,SELL,5003,42.0828,A-882,CLIENT-LINKED,XLON
T-0002924,O-0002924,2026-08-25T10:11:25.400000Z,LIQD.P,BUY,4279,42.0941,A-244,CLIENT-44,XLON
T-0002925,O-0002925,2026-08-25T10:11:26.250000Z,NOVA.L,SELL,4855,42.0975,A-245,CLIENT-45,XLON
T-0002926,O-0002926,2026-08-25T10:11:27.100000Z,ALTO.N,BUY,6154,42.087,A-246,CLIENT-46,XLON
T-0002927,O-0002927,2026-08-25T10:11:27.950000Z,QUAD.N,SELL,5613,42.1033,A-247,CLIENT-47,XLON
T-0002928,O-0002928,2026-08-25T10:11:28.800000Z,MEGA.O,BUY,6106,42.0957,A-248,CLIENT-48,XLON
T-0002929,O-0002929,2026-08-25T10:11:29.650000Z,LIQD.P,SELL,4796,42.1031,A-249,CLIENT-49,XLON
T-0002930,O-0002930,2026-08-25T10:11:30.500000Z,NOVA.L,BUY,5000,42.1092,A-104,CLIENT-LINKED,XLON
T-0002931,O-0002931,2026-08-25T10:11:31.350000Z,NOVA.L,SELL,5001,42.1012,A-882,CLIENT-LINKED,XLON
T-0002932,O-0002932,2026-08-25T10:11:32.200000Z,NOVA.L,BUY,5002,42.1032,A-104,CLIENT-LINKED,XLON
T-0002933,O-0002933,2026-08-25T10:11:33.050000Z,NOVA.L,SELL,5003,42.1077,A-882,CLIENT-LINKED,XLON
T-0002934,O-0002934,2026-08-25T10:11:33.900000Z,LIQD.P,BUY,3912,42.1076,A-254,CLIENT-54,XLON
T-0002935,O-0002935,2026-08-25T10:11:34.750000Z,NOVA.L,SELL,4856,42.1014,A-255,CLIENT-55,XLON
T-0002936,O-0002936,2026-08-25T10:11:35.600000Z,ALTO.N,BUY,6395,42.1178,A-256,CLIENT-56,XLON
T-0002937,O-0002937,2026-08-25T10:11:36.450000Z,QUAD.N,SELL,4702,42.1175,A-257,CLIENT-57,XLON
T-0002938,O-0002938,2026-08-25T10:11:37.300000Z,MEGA.O,BUY,4741,42.122,A-258,CLIENT-58,XLON
T-0002939,O-0002939,2026-08-25T10:11:38.150000Z,LIQD.P,SELL,5489,42.1271,A-259,CLIENT-59,XLON
T-0002940,O-0002940,2026-08-25T10:11:39Z,NOVA.L,BUY,5000,42.1203,A-104,CLIENT-LINKED,XLON
T-0002941,O-0002941,2026-08-25T10:11:39.850000Z,NOVA.L,SELL,5001,42.1122,A-882,CLIENT-LINKED,XLON
T-0002942,O-0002942,2026-08-25T10:11:40.700000Z,NOVA.L,BUY,5002,42.1306,A-104,CLIENT-LINKED,XLON
T-0002943,O-0002943,2026-08-25T10:11:41.550000Z,NOVA.L,SELL,5003,42.121,A-882,CLIENT-LINKED,XLON
T-0002944,O-0002944,2026-08-25T10:11:42.400000Z,LIQD.P,BUY,4180,42.126,A-204,CLIENT-4,XLON
T-0002945,O-0002945,2026-08-25T10:11:43.250000Z,NOVA.L,SELL,5200,42.1215,A-205,CLIENT-5,XLON
T-0002946,O-0002946,2026-08-25T10:11:44.100000Z,ALTO.N,BUY,4531,42.1315,A-206,CLIENT-6,XLON
T-0002947,O-0002947,2026-08-25T10:11:44.950000Z,QUAD.N,SELL,5248,42.1284,A-207,CLIENT-7,XLON
T-0002948,O-0002948,2026-08-25T10:11:45.800000Z,MEGA.O,BUY,6149,42.1314,A-208,CLIENT-8,XLON
T-0002949,O-0002949,2026-08-25T10:11:46.650000Z,LIQD.P,SELL,6598,42.1466,A-209,CLIENT-9,XLON
T-0002950,O-0002950,2026-08-25T10:11:47.500000Z,NOVA.L,BUY,5000,42.1338,A-104,CLIENT-LINKED,XLON
T-0002951,O-0002951,2026-08-25T10:11:48.350000Z,NOVA.L,SELL,5001,42.1467,A-882,CLIENT-LINKED,XLON
T-0002952,O-0002952,2026-08-25T10:11:49.200000Z,NOVA.L,BUY,5002,42.1387,A-104,CLIENT-LINKED,XLON
T-0002953,O-0002953,2026-08-25T10:11:50.050000Z,NOVA.L,SELL,5003,42.1408,A-882,CLIENT-LINKED,XLON
T-0002954,O-0002954,2026-08-25T10:11:50.900000Z,LIQD.P,BUY,4887,42.1421,A-214,CLIENT-14,XLON
T-0002955,O-0002955,2026-08-25T10:11:51.750000Z,NOVA.L,SELL,4630,42.1567,A-215,CLIENT-15,XLON
T-0002956,O-0002956,2026-08-25T10:11:52.600000Z,ALTO.N,BUY,6333,42.1491,A-216,CLIENT-16,XLON
T-0002957,O-0002957,2026-08-25T10:11:53.450000Z,QUAD.N,SELL,4236,42.1464,A-217,CLIENT-17,XLON
T-0002958,O-0002958,2026-08-25T10:11:54.300000Z,MEGA.O,BUY,4121,42.1595,A-218,CLIENT-18,XLON
T-0002959,O-0002959,2026-08-25T10:11:55.150000Z,LIQD.P,SELL,6517,42.1579,A-219,CLIENT-19,XLON
T-0002960,O-0002960,2026-08-25T10:11:56Z,NOVA.L,BUY,5000,41.9901,A-104,CLIENT-LINKED,XLON
T-0002961,O-0002961,2026-08-25T10:11:56.850000Z,NOVA.L,SELL,5001,42.0091,A-882,CLIENT-LINKED,XLON
T-0002962,O-0002962,2026-08-25T10:11:57.700000Z,NOVA.L,BUY,5002,42.0132,A-104,CLIENT-LINKED,XLON
T-0002963,O-0002963,2026-08-25T10:11:58.550000Z,NOVA.L,SELL,5003,42.013,A-882,CLIENT-LINKED,XLON
T-0002964,O-0002964,2026-08-25T10:11:59.400000Z,LIQD.P,BUY,5320,42.0104,A-224,CLIENT-24,XLON
T-0002965,O-0002965,2026-08-25T10:12:00.250000Z,NOVA.L,SELL,5816,42.018,A-225,CLIENT-25,XLON
T-0002966,O-0002966,2026-08-25T10:12:01.100000Z,ALTO.N,BUY,6153,42.0194,A-226,CLIENT-26,XLON
T-0002967,O-0002967,2026-08-25T10:12:01.950000Z,QUAD.N,SELL,5810,42.0077,A-227,CLIENT-27,XLON
T-0002968,O-0002968,2026-08-25T10:12:02.800000Z,MEGA.O,BUY,5893,42.0116,A-228,CLIENT-28,XLON
T-0002969,O-0002969,2026-08-25T10:12:03.650000Z,LIQD.P,SELL,4709,42.023,A-229,CLIENT-29,XLON
T-0002970,O-0002970,2026-08-25T10:12:04.500000Z,NOVA.L,BUY,5000,42.0126,A-104,CLIENT-LINKED,XLON
T-0002971,O-0002971,2026-08-25T10:12:05.350000Z,NOVA.L,SELL,5001,42.0225,A-882,CLIENT-LINKED,XLON
T-0002972,O-0002972,2026-08-25T10:12:06.200000Z,NOVA.L,BUY,5002,42.0225,A-104,CLIENT-LINKED,XLON
T-0002973,O-0002973,2026-08-25T10:12:07.050000Z,NOVA.L,SELL,5003,42.0348,A-882,CLIENT-LINKED,XLON
T-0002974,O-0002974,2026-08-25T10:12:07.900000Z,LIQD.P,BUY,3933,42.028,A-234,CLIENT-34,XLON
T-0002975,O-0002975,2026-08-25T10:12:08.750000Z,NOVA.L,SELL,5412,42.0372,A-235,CLIENT-35,XLON
T-0002976,O-0002976,2026-08-25T10:12:09.600000Z,ALTO.N,BUY,4515,42.0311,A-236,CLIENT-36,XLON
T-0002977,O-0002977,2026-08-25T10:12:10.450000Z,QUAD.N,SELL,4293,42.038,A-237,CLIENT-37,XLON
T-0002978,O-0002978,2026-08-25T10:12:11.300000Z,MEGA.O,BUY,5684,42.0323,A-238,CLIENT-38,XLON
T-0002979,O-0002979,2026-08-25T10:12:12.150000Z,LIQD.P,SELL,3834,42.0282,A-239,CLIENT-39,XLON
T-0002980,O-0002980,2026-08-25T10:12:13Z,NOVA.L,BUY,5000,42.0342,A-104,CLIENT-LINKED,XLON
T-0002981,O-0002981,2026-08-25T10:12:13.850000Z,NOVA.L,SELL,5001,42.0436,A-882,CLIENT-LINKED,XLON
T-0002982,O-0002982,2026-08-25T10:12:14.700000Z,NOVA.L,BUY,5002,42.0405,A-104,CLIENT-LINKED,XLON
T-0002983,O-0002983,2026-08-25T10:12:15.550000Z,NOVA.L,SELL,5003,42.0483,A-882,CLIENT-LINKED,XLON
T-0002984,O-0002984,2026-08-25T10:12:16.400000Z,LIQD.P,BUY,4863,42.0417,A-244,CLIENT-44,XLON
T-0002985,O-0002985,2026-08-25T10:12:17.250000Z,NOVA.L,SELL,4876,42.0447,A-245,CLIENT-45,XLON
T-0002986,O-0002986,2026-08-25T10:12:18.100000Z,ALTO.N,BUY,5730,42.0612,A-246,CLIENT-46,XLON
T-0002987,O-0002987,2026-08-25T10:12:18.950000Z,QUAD.N,SELL,5205,42.0513,A-247,CLIENT-47,XLON
T-0002988,O-0002988,2026-08-25T10:12:19.800000Z,MEGA.O,BUY,5842,42.0545,A-248,CLIENT-48,XLON
T-0002989,O-0002989,2026-08-25T10:12:20.650000Z,LIQD.P,SELL,5516,42.062,A-249,CLIENT-49,XLON
T-0002990,O-0002990,2026-08-25T10:12:21.500000Z,NOVA.L,BUY,5000,42.0574,A-104,CLIENT-LINKED,XLON
T-0002991,O-0002991,2026-08-25T10:12:22.350000Z,NOVA.L,SELL,5001,42.0691,A-882,CLIENT-LINKED,XLON
T-0002992,O-0002992,2026-08-25T10:12:23.200000Z,NOVA.L,BUY,5002,42.0596,A-104,CLIENT-LINKED,XLON
T-0002993,O-0002993,2026-08-25T10:12:24.050000Z,NOVA.L,SELL,5003,42.0596,A-882,CLIENT-LINKED,XLON
T-0002994,O-0002994,2026-08-25T10:12:24.900000Z,LIQD.P,BUY,4337,42.0776,A-254,CLIENT-54,XLON
T-0002995,O-0002995,2026-08-25T10:12:25.750000Z,NOVA.L,SELL,6609,42.0646,A-255,CLIENT-55,XLON
T-0002996,O-0002996,2026-08-25T10:12:26.600000Z,ALTO.N,BUY,4209,42.0764,A-256,CLIENT-56,XLON
T-0002997,O-0002997,2026-08-25T10:12:27.450000Z,QUAD.N,SELL,4765,42.0751,A-257,CLIENT-57,XLON
T-0002998,O-0002998,2026-08-25T10:12:28.300000Z,MEGA.O,BUY,5360,42.0699,A-258,CLIENT-58,XLON
T-0002999,O-0002999,2026-08-25T10:12:29.150000Z,LIQD.P,SELL,4412,42.0775,A-259,CLIENT-59,XLON
T-0003000,O-0003000,2026-08-25T10:12:30Z,NOVA.L,BUY,5000,42.0702,A-104,CLIENT-LINKED,XLON
T-0003001,O-0003001,2026-08-25T10:12:30.850000Z,NOVA.L,SELL,5001,42.0804,A-882,CLIENT-LINKED,XLON
T-0003002,O-0003002,2026-08-25T10:12:31.700000Z,NOVA.L,BUY,5002,42.0767,A-104,CLIENT-LINKED,XLON
T-0003003,O-0003003,2026-08-25T10:12:32.550000Z,NOVA.L,SELL,5003,42.0939,A-882,CLIENT-LINKED,XLON
T-0003004,O-0003004,2026-08-25T10:12:33.400000Z,LIQD.P,BUY,6383,42.0883,A-204,CLIENT-4,XLON
T-0003005,O-0003005,2026-08-25T10:12:34.250000Z,NOVA.L,SELL,6751,42.0863,A-205,CLIENT-5,XLON
T-0003006,O-0003006,2026-08-25T10:12:35.100000Z,ALTO.N,BUY,5793,42.088,A-206,CLIENT-6,XLON
T-0003007,O-0003007,2026-08-25T10:12:35.950000Z,QUAD.N,SELL,6102,42.1012,A-207,CLIENT-7,XLON
T-0003008,O-0003008,2026-08-25T10:12:36.800000Z,MEGA.O,BUY,3995,42.094,A-208,CLIENT-8,XLON
T-0003009,O-0003009,2026-08-25T10:12:37.650000Z,LIQD.P,SELL,6628,42.0913,A-209,CLIENT-9,XLON
T-0003010,O-0003010,2026-08-25T10:12:38.500000Z,NOVA.L,BUY,5000,42.0943,A-104,CLIENT-LINKED,XLON
T-0003011,O-0003011,2026-08-25T10:12:39.350000Z,NOVA.L,SELL,5001,42.0971,A-882,CLIENT-LINKED,XLON
T-0003012,O-0003012,2026-08-25T10:12:40.200000Z,NOVA.L,BUY,5002,42.1108,A-104,CLIENT-LINKED,XLON
T-0003013,O-0003013,2026-08-25T10:12:41.050000Z,NOVA.L,SELL,5003,42.0979,A-882,CLIENT-LINKED,XLON
T-0003014,O-0003014,2026-08-25T10:12:41.900000Z,LIQD.P,BUY,5170,42.1032,A-214,CLIENT-14,XLON
T-0003015,O-0003015,2026-08-25T10:12:42.750000Z,NOVA.L,SELL,5275,42.1112,A-215,CLIENT-15,XLON
T-0003016,O-0003016,2026-08-25T10:12:43.600000Z,ALTO.N,BUY,4855,42.1089,A-216,CLIENT-16,XLON
T-0003017,O-0003017,2026-08-25T10:12:44.450000Z,QUAD.N,SELL,5486,42.1064,A-217,CLIENT-17,XLON
T-0003018,O-0003018,2026-08-25T10:12:45.300000Z,MEGA.O,BUY,6583,42.1253,A-218,CLIENT-18,XLON
T-0003019,O-0003019,2026-08-25T10:12:46.150000Z,LIQD.P,SELL,4614,42.1195,A-219,CLIENT-19,XLON
T-0003020,O-0003020,2026-08-25T10:12:47Z,NOVA.L,BUY,5000,42.123,A-104,CLIENT-LINKED,XLON
T-0003021,O-0003021,2026-08-25T10:12:47.850000Z,NOVA.L,SELL,5001,42.1228,A-882,CLIENT-LINKED,XLON
T-0003022,O-0003022,2026-08-25T10:12:48.700000Z,NOVA.L,BUY,5002,42.1336,A-104,CLIENT-LINKED,XLON
T-0003023,O-0003023,2026-08-25T10:12:49.550000Z,NOVA.L,SELL,5003,42.1217,A-882,CLIENT-LINKED,XLON
T-0003024,O-0003024,2026-08-25T10:12:50.400000Z,LIQD.P,BUY,5131,42.1315,A-224,CLIENT-24,XLON
T-0003025,O-0003025,2026-08-25T10:12:51.250000Z,NOVA.L,SELL,5796,42.1355,A-225,CLIENT-25,XLON
T-0003026,O-0003026,2026-08-25T10:12:52.100000Z,ALTO.N,BUY,5630,42.1398,A-226,CLIENT-26,XLON
T-0003027,O-0003027,2026-08-25T10:12:52.950000Z,QUAD.N,SELL,5360,42.1363,A-227,CLIENT-27,XLON
T-0003028,O-0003028,2026-08-25T10:12:53.800000Z,MEGA.O,BUY,5699,42.1386,A-228,CLIENT-28,XLON
T-0003029,O-0003029,2026-08-25T10:12:54.650000Z,LIQD.P,SELL,4393,42.1454,A-229,CLIENT-29,XLON
T-0003030,O-0003030,2026-08-25T10:12:55.500000Z,NOVA.L,BUY,5000,42.1428,A-104,CLIENT-LINKED,XLON
T-0003031,O-0003031,2026-08-25T10:12:56.350000Z,NOVA.L,SELL,5001,42.1506,A-882,CLIENT-LINKED,XLON
T-0003032,O-0003032,2026-08-25T10:12:57.200000Z,NOVA.L,BUY,5002,42.1424,A-104,CLIENT-LINKED,XLON
T-0003033,O-0003033,2026-08-25T10:12:58.050000Z,NOVA.L,SELL,5003,42.1482,A-882,CLIENT-LINKED,XLON
T-0003034,O-0003034,2026-08-25T10:12:58.900000Z,LIQD.P,BUY,5457,42.155,A-234,CLIENT-34,XLON
T-0003035,O-0003035,2026-08-25T10:12:59.750000Z,NOVA.L,SELL,4092,42.1416,A-235,CLIENT-35,XLON
T-0003036,O-0003036,2026-08-25T10:13:00.600000Z,ALTO.N,BUY,5207,42.1466,A-236,CLIENT-36,XLON
T-0003037,O-0003037,2026-08-25T10:13:01.450000Z,QUAD.N,SELL,5097,42.1571,A-237,CLIENT-37,XLON
T-0003038,O-0003038,2026-08-25T10:13:02.300000Z,MEGA.O,BUY,6709,42.1513,A-238,CLIENT-38,XLON
T-0003039,O-0003039,2026-08-25T10:13:03.150000Z,LIQD.P,SELL,6440,42.1559,A-239,CLIENT-39,XLON
T-0003040,O-0003040,2026-08-25T10:13:04Z,NOVA.L,BUY,5000,42.0078,A-104,CLIENT-LINKED,XLON
T-0003041,O-0003041,2026-08-25T10:13:04.850000Z,NOVA.L,SELL,5001,42.0076,A-882,CLIENT-LINKED,XLON
T-0003042,O-0003042,2026-08-25T10:13:05.700000Z,NOVA.L,BUY,5002,42.0128,A-104,CLIENT-LINKED,XLON
T-0003043,O-0003043,2026-08-25T10:13:06.550000Z,NOVA.L,SELL,5003,42.011,A-882,CLIENT-LINKED,XLON
T-0003044,O-0003044,2026-08-25T10:13:07.400000Z,LIQD.P,BUY,5933,42.0173,A-244,CLIENT-44,XLON
T-0003045,O-0003045,2026-08-25T10:13:08.250000Z,NOVA.L,SELL,5495,42.0033,A-245,CLIENT-45,XLON
T-0003046,O-0003046,2026-08-25T10:13:09.100000Z,ALTO.N,BUY,3894,42.0045,A-246,CLIENT-46,XLON
T-0003047,O-0003047,2026-08-25T10:13:09.950000Z,QUAD.N,SELL,4761,42.0172,A-247,CLIENT-47,XLON
T-0003048,O-0003048,2026-08-25T10:13:10.800000Z,MEGA.O,BUY,6670,42.021,A-248,CLIENT-48,XLON
T-0003049,O-0003049,2026-08-25T10:13:11.650000Z,LIQD.P,SELL,4662,42.0113,A-249,CLIENT-49,XLON
T-0003050,O-0003050,2026-08-25T10:13:12.500000Z,NOVA.L,BUY,5000,42.0121,A-104,CLIENT-LINKED,XLON
T-0003051,O-0003051,2026-08-25T10:13:13.350000Z,NOVA.L,SELL,5001,42.0133,A-882,CLIENT-LINKED,XLON
T-0003052,O-0003052,2026-08-25T10:13:14.200000Z,NOVA.L,BUY,5002,42.0316,A-104,CLIENT-LINKED,XLON
T-0003053,O-0003053,2026-08-25T10:13:15.050000Z,NOVA.L,SELL,5003,42.027,A-882,CLIENT-LINKED,XLON
T-0003054,O-0003054,2026-08-25T10:13:15.900000Z,LIQD.P,BUY,3907,42.0334,A-254,CLIENT-54,XLON
T-0003055,O-0003055,2026-08-25T10:13:16.750000Z,NOVA.L,SELL,5946,42.0353,A-255,CLIENT-55,XLON
T-0003056,O-0003056,2026-08-25T10:13:17.600000Z,ALTO.N,BUY,4140,42.0241,A-256,CLIENT-56,XLON
T-0003057,O-0003057,2026-08-25T10:13:18.450000Z,QUAD.N,SELL,6331,42.0271,A-257,CLIENT-57,XLON
T-0003058,O-0003058,2026-08-25T10:13:19.300000Z,MEGA.O,BUY,6482,42.0446,A-258,CLIENT-58,XLON
T-0003059,O-0003059,2026-08-25T10:13:20.150000Z,LIQD.P,SELL,5396,42.0342,A-259,CLIENT-59,XLON
T-0003060,O-0003060,2026-08-25T10:13:21Z,NOVA.L,BUY,5000,42.0349,A-104,CLIENT-LINKED,XLON
T-0003061,O-0003061,2026-08-25T10:13:21.850000Z,NOVA.L,SELL,5001,42.0377,A-882,CLIENT-LINKED,XLON
T-0003062,O-0003062,2026-08-25T10:13:22.700000Z,NOVA.L,BUY,5002,42.0465,A-104,CLIENT-LINKED,XLON
T-0003063,O-0003063,2026-08-25T10:13:23.550000Z,NOVA.L,SELL,5003,42.0386,A-882,CLIENT-LINKED,XLON
T-0003064,O-0003064,2026-08-25T10:13:24.400000Z,LIQD.P,BUY,4498,42.0386,A-204,CLIENT-4,XLON
T-0003065,O-0003065,2026-08-25T10:13:25.250000Z,NOVA.L,SELL,6517,42.0471,A-205,CLIENT-5,XLON
T-0003066,O-0003066,2026-08-25T10:13:26.100000Z,ALTO.N,BUY,5132,42.0593,A-206,CLIENT-6,XLON
T-0003067,O-0003067,2026-08-25T10:13:26.950000Z,QUAD.N,SELL,5713,42.0635,A-207,CLIENT-7,XLON
T-0003068,O-0003068,2026-08-25T10:13:27.800000Z,MEGA.O,BUY,6014,42.0647,A-208,CLIENT-8,XLON
T-0003069,O-0003069,2026-08-25T10:13:28.650000Z,LIQD.P,SELL,6046,42.0569,A-209,CLIENT-9,XLON
T-0003070,O-0003070,2026-08-25T10:13:29.500000Z,NOVA.L,BUY,5000,42.0694,A-104,CLIENT-LINKED,XLON
T-0003071,O-0003071,2026-08-25T10:13:30.350000Z,NOVA.L,SELL,5001,42.066,A-882,CLIENT-LINKED,XLON
T-0003072,O-0003072,2026-08-25T10:13:31.200000Z,NOVA.L,BUY,5002,42.0575,A-104,CLIENT-LINKED,XLON
T-0003073,O-0003073,2026-08-25T10:13:32.050000Z,NOVA.L,SELL,5003,42.068,A-882,CLIENT-LINKED,XLON
T-0003074,O-0003074,2026-08-25T10:13:32.900000Z,LIQD.P,BUY,6384,42.073,A-214,CLIENT-14,XLON
T-0003075,O-0003075,2026-08-25T10:13:33.750000Z,NOVA.L,SELL,6110,42.0687,A-215,CLIENT-15,XLON
T-0003076,O-0003076,2026-08-25T10:13:34.600000Z,ALTO.N,BUY,6420,42.0748,A-216,CLIENT-16,XLON
T-0003077,O-0003077,2026-08-25T10:13:35.450000Z,QUAD.N,SELL,5068,42.0822,A-217,CLIENT-17,XLON
T-0003078,O-0003078,2026-08-25T10:13:36.300000Z,MEGA.O,BUY,5772,42.0768,A-218,CLIENT-18,XLON
T-0003079,O-0003079,2026-08-25T10:13:37.150000Z,LIQD.P,SELL,4166,42.0768,A-219,CLIENT-19,XLON
T-0003080,O-0003080,2026-08-25T10:13:38Z,NOVA.L,BUY,5000,42.0773,A-104,CLIENT-LINKED,XLON
T-0003081,O-0003081,2026-08-25T10:13:38.850000Z,NOVA.L,SELL,5001,42.0772,A-882,CLIENT-LINKED,XLON
T-0003082,O-0003082,2026-08-25T10:13:39.700000Z,NOVA.L,BUY,5002,42.0801,A-104,CLIENT-LINKED,XLON
T-0003083,O-0003083,2026-08-25T10:13:40.550000Z,NOVA.L,SELL,5003,42.076,A-882,CLIENT-LINKED,XLON
T-0003084,O-0003084,2026-08-25T10:13:41.400000Z,LIQD.P,BUY,4358,42.0849,A-224,CLIENT-24,XLON
T-0003085,O-0003085,2026-08-25T10:13:42.250000Z,NOVA.L,SELL,5721,42.0907,A-225,CLIENT-25,XLON
T-0003086,O-0003086,2026-08-25T10:13:43.100000Z,ALTO.N,BUY,6617,42.1004,A-226,CLIENT-26,XLON
